"University of Central Missouri"	"Warrensburg"	"Missouri"	"US"
"Waynesville Technical Academy"	"Waynesville"	"Missouri"	"US"
"Midwest University"	"Wentzville"	"Missouri"	"US"
"Missouri State University"	"West Plains"	"Missouri"	"US"
"Dale Carnegie of Montana and NW Wyoming PDG Solutions"	"Belgrade"	"Montana"	"US"
"Montana State University"	"Billings"	"Montana"	"US"
"Rocky Mountain College"	"Billings"	"Montana"	"US"
"Sage Technical Services"	"Billings"	"Montana"	"US"
"The College of Coiffure Art"	"Billings"	"Montana"	"US"
"Stone Child College"	"Box Elder"	"Montana"	"US"
"Age of Montessori"	"Bozeman"	"Montana"	"US"
"Health Works Institute"	"Bozeman"	"Montana"	"US"
"Montana Bible College"	"Bozeman"	"Montana"	"US"
"Montana State University"	"Bozeman"	"Montana"	"US"
"Blackfeet Community College"	"Browning"	"Montana"	"US"
"University of Montana"	"Butte"	"Montana"	"US"
"Little Big Horn College"	"Crow Agency"	"Montana"	"US"
"University of Montana"	"Dillon"	"Montana"	"US"
"Dawson Community College"	"Glendive"	"Montana"	"US"
"Montana State University"	"Great Falls"	"Montana"	"US"
"University of Great Falls"	"Great Falls"	"Montana"	"US"
"Aaniiih Nakoda College"	"Harlem"	"Montana"	"US"
"Montana State University"	"Havre"	"Montana"	"US"
"Big Sky Somatic Institute"	"Helena"	"Montana"	"US"
"Carroll College"	"Helena"	"Montana"	"US"
"Helena College University"	"Helena"	"Montana"	"US"
"Montana Montessori Teacher Education Institute"	"Kalispel"	"Montana"	"US"
"Flathead Valley Community College"	"Kalispell"	"Montana"	"US"
"Chief Dull Knife College"	"Lame Deer"	"Montana"	"US"
"Caspari Montessori Institute International, Inc."	"Livingston"	"Montana"	"US"
"Miles Community College"	"Miles City"	"Montana"	"US"
"University of Montana"	"Missoula"	"Montana"	"US"
"Salish Kootenai College"	"Pablo"	"Montana"	"US"
"Fort Peck Community College"	"Poplar"	"Montana"	"US"
"Bellevue University"	"Bellevue"	"Nebraska"	"US"
"Dana College"	"Blair"	"Nebraska"	"US"
"Chadron State College"	"Chadron"	"Nebraska"	"US"
"Doane College"	"Crete"	"Nebraska"	"US"
"University of Nebraska"	"Curtis"	"Nebraska"	"US"
"La'James International College"	"Fremont"	"Nebraska"	"US"
"Midland University"	"Fremont"	"Nebraska"	"US"
"Summit Christian College"	"Gering"	"Nebraska"	"US"
"Central Community College"	"Grand Island"	"Nebraska"	"US"
"Myotherapy Institute"	"Grand Island"	"Nebraska"	"US"
"Hastings College"	"Hastings"	"Nebraska"	"US"
"Mary Lanning Memorial Hospital"	"Hastings"	"Nebraska"	"US"
"University of Nebraska"	"Kearney"	"Nebraska"	"US"
"Bryan College of Health Sciences"	"Lincoln"	"Nebraska"	"US"
"Bryan Memorial Hospital"	"Lincoln"	"Nebraska"	"US"
"Myotherapy Institute"	"Lincoln"	"Nebraska"	"US"
"Nebraska Wesleyan University"	"Lincoln"	"Nebraska"	"US"
"Southeast Community College"	"Lincoln"	"Nebraska"	"US"
"Southeast Community College Area"	"Lincoln"	"Nebraska"	"US"
"University of Nebraska"	"Lincoln"	"Nebraska"	"US"
"Nebraska Indian Community College"	"Macy"	"Nebraska"	"US"
"Norfolk Regional Center"	"Norfolk"	"Nebraska"	"US"
"Northeast Community College"	"Norfolk"	"Nebraska"	"US"
"Alegent Health School of Medical Assisting"	"Omaha"	"Nebraska"	"US"
"Alegent Health School of Radiologic Technology"	"Omaha"	"Nebraska"	"US"
"Capitol School of Hairstyling & Esthetics"	"Omaha"	"Nebraska"	"US"
"Clarkson College"	"Omaha"	"Nebraska"	"US"
"College of Saint Mary"	"Omaha"	"Nebraska"	"US"
"Creighton University"	"Omaha"	"Nebraska"	"US"
"Creighton University"	"Omaha"	"Nebraska"	"US"
"Grace University"	"Omaha"	"Nebraska"	"US"
"Immanuel Medical Center"	"Omaha"	"Nebraska"	"US"
"Metropolitan Community College"	"Omaha"	"Nebraska"	"US"
"Nebraska Methodist College of Nursing and Allied Health"	"Omaha"	"Nebraska"	"US"
"The Creative Center"	"Omaha"	"Nebraska"	"US"
"Universal College of Healing Arts"	"Omaha"	"Nebraska"	"US"
"University of Nebraska"	"Omaha"	"Nebraska"	"US"
"Vatterott College"	"Omaha"	"Nebraska"	"US"
"Vatterott College"	"Omaha"	"Nebraska"	"US"
"Xenon International Academy II, Inc."	"Omaha"	"Nebraska"	"US"
"Nebraska Christian College"	"Papillion"	"Nebraska"	"US"
"Peru State College"	"Peru"	"Nebraska"	"US"
"Regional West Medical Center School of Radiologic Technology"	"Scottsbluff"	"Nebraska"	"US"
"Western Nebraska Community College"	"Scottsbluff"	"Nebraska"	"US"
"Saint Gregory the Great Seminary"	"Seward"	"Nebraska"	"US"
"Wayne State College"	"Wayne"	"Nebraska"	"US"
"Little Priest Tribal College"	"Winnebago"	"Nebraska"	"US"
"York College"	"York"	"Nebraska"	"US"
"Western Nevada College"	"Carson City"	"Nevada"	"US"
"Great Basin College"	"Elko"	"Nevada"	"US"
"Everest College"	"Henderson"	"Nevada"	"US"
"Roseman University"	"Henderson"	"Nevada"	"US"
"Sierra Nevada College"	"Incline Village"	"Nevada"	"US"
"American Institute of Medical Sonography"	"Las Vegas"	"Nevada"	"US"
"Aveda Institute"	"Las Vegas"	"Nevada"	"US"
"College of Southern Nevada"	"Las Vegas"	"Nevada"	"US"
"Dale Carnegie Systems"	"Las Vegas"	"Nevada"	"US"
"John Fish Jewelry School"	"Las Vegas"	"Nevada"	"US"
"Kaplan College"	"Las Vegas"	"Nevada"	"US"
"Medical and Technical Institute"	"Las Vegas"	"Nevada"	"US"
"Paul Mitchell the School Las Vegas"	"Las Vegas"	"Nevada"	"US"
"Shepherd School of Language"	"Las Vegas"	"Nevada"	"US"
"TechSkills"	"Las Vegas"	"Nevada"	"US"
"The Academy of Healing Arts"	"Las Vegas"	"Nevada"	"US"
"The International School of Hospitality"	"Las Vegas"	"Nevada"	"US"
"University of Nevada"	"Las Vegas"	"Nevada"	"US"
"Wongu University"	"Las Vegas"	"Nevada"	"US"
"American Institute of Technology"	"North Las Vegas"	"Nevada"	"US"
"International Academy of Style"	"Reno"	"Nevada"	"US"
"Morrison University"	"Reno"	"Nevada"	"US"
"Paul Mitchell The School Reno"	"Reno"	"Nevada"	"US"
"Truckee Meadows Community College"	"Reno"	"Nevada"	"US"
"University of Nevada"	"Reno"	"Nevada"	"US"
"Laird Institute of Spa Therapy"	"Bedford"	"New Hampshire"	"US"
"New Hampshire Community Technical College"	"Berlin"	"New Hampshire"	"US"
"Chester College of New England"	"Chester"	"New Hampshire"	"US"
"River Valley Community College"	"Claremont"	"New Hampshire"	"US"
"Franklin Pierce Law Center"	"Concord"	"New Hampshire"	"US"
"Granite State College"	"Concord"	"New Hampshire"	"US"
"Havenwood"	"Concord"	"New Hampshire"	"US"
"New Hampshire Technical Institute"	"Concord"	"New Hampshire"	"US"
"Riverbend Community Mental Health, Inc."	"Concord"	"New Hampshire"	"US"
"McIntosh College"	"Dover"	"New Hampshire"	"US"
"University of New Hampshire"	"Durham"	"New Hampshire"	"US"
"New England Montessori Teacher Education Center"	"Goffstown"	"New Hampshire"	"US"
"Dartmouth College"	"Hanover"	"New Hampshire"	"US"
"New England College"	"Henniker"	"New Hampshire"	"US"
"New Hampshire Institute for Therapeutic Arts"	"Hudson"	"New Hampshire"	"US"
"Keene State College"	"Keene"	"New Hampshire"	"US"
"Lakes Region Community College"	"Laconia"	"New Hampshire"	"US"
"Lebanon College"	"Lebanon"	"New Hampshire"	"US"
"Upper Valley Educators Institute"	"Lebanon"	"New Hampshire"	"US"
"Manchester VAMC Residency in Ocular Disease"	"Manchester"	"New Hampshire"	"US"
"Mount Washington College"	"Manchester"	"New Hampshire"	"US"
"New Hampshire Community Technical College"	"Manchester"	"New Hampshire"	"US"
"New Hampshire Institute of Art"	"Manchester"	"New Hampshire"	"US"
"Saint Anselm College"	"Manchester"	"New Hampshire"	"US"
"Southern New Hampshire University"	"Manchester"	"New Hampshire"	"US"
"Thomas More College of Liberal Arts"	"Merrimack"	"New Hampshire"	"US"
"Daniel Webster College"	"Nashua"	"New Hampshire"	"US"
"Nashua Community College"	"Nashua"	"New Hampshire"	"US"
"Rivier University"	"Nashua"	"New Hampshire"	"US"
"Saint Joseph School of Nursing"	"Nashua"	"New Hampshire"	"US"
"Plymouth State University"	"Plymouth"	"New Hampshire"	"US"
"Great Bay Community College"	"Portsmouth"	"New Hampshire"	"US"
"Paul Mitchell The School Portsmouth"	"Portsmouth"	"New Hampshire"	"US"
"Seacoast Mental Health Center, Inc."	"Portsmouth"	"New Hampshire"	"US"
"Franklin Pierce University"	"Rindge"	"New Hampshire"	"US"
"Seacoast Center for Education"	"Stratham"	"New Hampshire"	"US"
"Magdalen College"	"Warner"	"New Hampshire"	"US"
"The College of Saint Mary Magdalen"	"Warner"	"New Hampshire"	"US"
"Talmudical Academy"	"Adelphia"	"New Jersey"	"US"
"Ancora Psychiatric Hospital"	"Ancora"	"New Jersey"	"US"
"Bayonne Medical Center School of Nursing"	"Bayonne"	"New Jersey"	"US"
"Eastern International College"	"Belleville"	"New Jersey"	"US"
"Mesivta Keser Torah"	"Belmar"	"New Jersey"	"US"
"Camden County College"	"Blackwood"	"New Jersey"	"US"
"Pennco Tech"	"Blackwood"	"New Jersey"	"US"
"Bloomfield College"	"Bloomfield"	"New Jersey"	"US"
"Brick Computer Science Institute"	"Brick"	"New Jersey"	"US"
"Paul Mitchell The School"	"Brick"	"New Jersey"	"US"
"Cumberland County Technical Education Center"	"Bridgeton"	"New Jersey"	"US"
"Somerset County Technology Institute"	"Bridgewater"	"New Jersey"	"US"
"William Loveland College"	"Burlington"	"New Jersey"	"US"
"Caldwell College"	"Caldwell"	"New Jersey"	"US"
"Cooper Health System"	"Camden"	"New Jersey"	"US"
"Our Lady of Lourdes Medical Center"	"Camden"	"New Jersey"	"US"
"Cape May County Technical Institute"	"Cape May Court House"	"New Jersey"	"US"
"Salem Community College"	"Carneys Point"	"New Jersey"	"US"
"Harris School of Business"	"Cherry Hill"	"New Jersey"	"US"
"Dover Business College"	"Clifton"	"New Jersey"	"US"
"Keyskills Learning"	"Clifton"	"New Jersey"	"US"
"Union County College"	"Cranford"	"New Jersey"	"US"
"Morris County School of Technology"	"Denville"	"New Jersey"	"US"
"Morris County Vocational School"	"Denville"	"New Jersey"	"US"
"Joe Kubert School of Cartoon and Graphic Art"	"Dover"	"New Jersey"	"US"
"Nile Language School"	"East Rutherford"	"New Jersey"	"US"
"Clinical Research Academy of America"	"Edison"	"New Jersey"	"US"
"JFK Medical Center"	"Edison"	"New Jersey"	"US"
"Lincoln Technical Institute"	"Edison"	"New Jersey"	"US"
"Middlesex County College"	"Edison"	"New Jersey"	"US"
"Rabbi Jacob Joseph School"	"Edison"	"New Jersey"	"US"
"Drake College of Business"	"Elizabeth"	"New Jersey"	"US"
"Trinitas Hospital"	"Elizabeth"	"New Jersey"	"US"
"Uceda School of Elizabeth"	"Elizabeth"	"New Jersey"	"US"
"Yeshivas Be'er Yitzchok"	"Elizabeth"	"New Jersey"	"US"
"Englewood Hospital & Medical Center"	"Englewood"	"New Jersey"	"US"
"Divers Academy International"	"Erial"	"New Jersey"	"US"
"The College of New Jersey"	"Ewing"	"New Jersey"	"US"
"The Lab Paul Mitchell Partner School"	"Ewing"	"New Jersey"	"US"
"Monmouth County Vocational School District"	"Freehold"	"New Jersey"	"US"
"The Richard Stockton College of New Jersey"	"Galloway"	"New Jersey"	"US"
"Rowan University"	"Glassboro"	"New Jersey"	"US"
"American Institute of Pharmaceutical Technology"	"Hackensack"	"New Jersey"	"US"
"Bergen County Technical Schools"	"Hackensack"	"New Jersey"	"US"
"Hackensack University"	"Hackensack"	"New Jersey"	"US"
"Uceda School of Hackensack"	"Hackensack"	"New Jersey"	"US"
"Centenary College"	"Hackettstown"	"New Jersey"	"US"
"Success Unlimited II d"	"Hamilton"	"New Jersey"	"US"
"Stevens Institute of Technology"	"Hoboken"	"New Jersey"	"US"
"Omni Eye Services, NJ Residency in Ocular Disease"	"Iselin"	"New Jersey"	"US"
"Anthem Institute"	"Jersey City"	"New Jersey"	"US"
"Christ Hospital"	"Jersey City"	"New Jersey"	"US"
"Christ Hospital"	"Jersey City"	"New Jersey"	"US"
"Eastern International College"	"Jersey City"	"New Jersey"	"US"
"Garden State Science and Technology Institute"	"Jersey City"	"New Jersey"	"US"
"Hudson County Community College"	"Jersey City"	"New Jersey"	"US"
"New Jersey City University"	"Jersey City"	"New Jersey"	"US"
"New Jersey School of Locksmithing"	"Jersey City"	"New Jersey"	"US"
"PC AGE"	"Jersey City"	"New Jersey"	"US"
"Saint Peter's University"	"Jersey City"	"New Jersey"	"US"
"Starting Points for Children"	"Jersey City"	"New Jersey"	"US"
"The Institute for Health Education"	"Jersey City"	"New Jersey"	"US"
"US PC Tech Learning Center"	"Jersey City"	"New Jersey"	"US"
"Bais Medrash Toras Chesed"	"Lakewood"	"New Jersey"	"US"
"Beth Medrash Govoha"	"Lakewood"	"New Jersey"	"US"
"Georgian Court University"	"Lakewood"	"New Jersey"	"US"
"Yeshiva Toras Chaim"	"Lakewood"	"New Jersey"	"US"
"Yeshiva Yesodei HaTorah"	"Lakewood"	"New Jersey"	"US"
"Rider University"	"Lawrenceville"	"New Jersey"	"US"
"Brookdale Community College"	"Lincroft"	"New Jersey"	"US"
"Yeshiva Gedolah Zinchron Leyma"	"Linden"	"New Jersey"	"US"
"Gibbs College"	"Livingston"	"New Jersey"	"US"
"St. Barnabas Medical Center"	"Livingston"	"New Jersey"	"US"
"Felician College"	"Lodi"	"New Jersey"	"US"
"Harvest English Institute"	"Long Branch"	"New Jersey"	"US"
"Drew University"	"Madison"	"New Jersey"	"US"
"Ramapo College of New Jersey"	"Mahwah"	"New Jersey"	"US"
"Atlantic Cape Community College"	"Mays Landing"	"New Jersey"	"US"
"Atlantic County Vocational Technical School"	"Mays Landing"	"New Jersey"	"US"
"Assumption College for Sisters"	"Mendham"	"New Jersey"	"US"
"Eastern School of Acupuncture and Traditional Medicine"	"Montclair"	"New Jersey"	"US"
"Montclair State University"	"Montclair"	"New Jersey"	"US"
"Mountainside Hospital"	"Montclair"	"New Jersey"	"US"
"Greystone Park Psychiatric Hospital"	"Morris Plains"	"New Jersey"	"US"
"College of Saint Elizabeth"	"Morristown"	"New Jersey"	"US"
"Morristown Memorial Hospital School of Cardiovascular Technology"	"Morristown"	"New Jersey"	"US"
"Rabbinical College of America"	"Morristown"	"New Jersey"	"US"
"The School of Court Reporting"	"Mount Laurel"	"New Jersey"	"US"
"Eye Health Partners of Middle Tennessee Residency in Ocular Disease"	"Murfreesboro"	"New Jersey"	"US"
"Jersey Shore University Medical Center"	"Neptune"	"New Jersey"	"US"
"Anthem Institute"	"New Brunswick"	"New Jersey"	"US"
"New Brunswick Theological Seminary"	"New Brunswick"	"New Jersey"	"US"
"Rutgers University"	"New Brunswick"	"New Jersey"	"US"
"UCEDA International New Brunswick"	"New Brunswick"	"New Jersey"	"US"
"Essex County College"	"Newark"	"New Jersey"	"US"
"Harvest English Institute"	"Newark"	"New Jersey"	"US"
"New Community Workforce Development Center"	"Newark"	"New Jersey"	"US"
"New Jersey Institute of Technology"	"Newark"	"New Jersey"	"US"
"Newark Beth Israel Medical Center"	"Newark"	"New Jersey"	"US"
"Sussex County Community College"	"Newton"	"New Jersey"	"US"
"Raritan Valley Community College"	"North Branch"	"New Jersey"	"US"
"Eastwick College"	"Nutley"	"New Jersey"	"US"
"LIC"	"Palisades Park"	"New Jersey"	"US"
"Bergen Community College"	"Paramus"	"New Jersey"	"US"
"Anthem Institute"	"Parsippany"	"New Jersey"	"US"
"AMG Medical Institute"	"Paterson"	"New Jersey"	"US"
"Hohokus School of Trade and Technical Sciences"	"Paterson"	"New Jersey"	"US"
"Passaic County Community College"	"Paterson"	"New Jersey"	"US"
"UCEDA International Paterson"	"Paterson"	"New Jersey"	"US"
"Burlington County College"	"Pemberton"	"New Jersey"	"US"
"Omega Institute"	"Pennsauken"	"New Jersey"	"US"
"Raritan Bay Medical Center"	"Perth Amboy"	"New Jersey"	"US"
"American Institute of Medical Sciences and Education"	"Piscataway"	"New Jersey"	"US"
"Cortiva Institute"	"Piscataway"	"New Jersey"	"US"
"Katharine Gibbs School"	"Piscataway"	"New Jersey"	"US"
"duCret School of Arts"	"Plainfield"	"New Jersey"	"US"
"Shore Academy"	"Point Pleasant"	"New Jersey"	"US"
"Berlitz Language Centers"	"Princeton"	"New Jersey"	"US"
"ELS Language Centers"	"Princeton"	"New Jersey"	"US"
"inlingua Princeton"	"Princeton"	"New Jersey"	"US"
"Princeton Center for Teacher Education"	"Princeton"	"New Jersey"	"US"
"Princeton House"	"Princeton"	"New Jersey"	"US"
"Princeton Theological Seminary"	"Princeton"	"New Jersey"	"US"
"Princeton University"	"Princeton"	"New Jersey"	"US"
"County College of Morris"	"Randolph"	"New Jersey"	"US"
"Valley Hospital"	"Ridgewood"	"New Jersey"	"US"
"Christopher Academy"	"Scotch Plains"	"New Jersey"	"US"
"Union County Vocational Technical School"	"Scotch Plains"	"New Jersey"	"US"
"Gloucester County College"	"Sewell"	"New Jersey"	"US"
"Technical Institute of Camden County"	"Sicklerville"	"New Jersey"	"US"
"Shore Medical Center"	"Somers Point"	"New Jersey"	"US"
"Somerset Medical Center"	"Somerville"	"New Jersey"	"US"
"Seton Hall University"	"South Orange"	"New Jersey"	"US"
"Avtech Institute of Technology"	"South Plainfield"	"New Jersey"	"US"
"Everest Institute"	"South Plainfield"	"New Jersey"	"US"
"Lincoln Technical Institute"	"South Plainfield"	"New Jersey"	"US"
"Overlook Hospital Atlantic Health System"	"Summit"	"New Jersey"	"US"
"Brookside Business and Technical Institute"	"Sussex"	"New Jersey"	"US"
"Fairleigh Dickinson University"	"Teaneck"	"New Jersey"	"US"
"Holy Name Hospital"	"Teaneck"	"New Jersey"	"US"
"Jersey College"	"Teterboro"	"New Jersey"	"US"
"Teterboro School of Aeronautics"	"Teterboro"	"New Jersey"	"US"
"Ocean County College"	"Toms River"	"New Jersey"	"US"
"Capital Health System School of Nursing"	"Trenton"	"New Jersey"	"US"
"Mercer County Vocational"	"Trenton"	"New Jersey"	"US"
"New Jersey Department of Health & Senior Services"	"Trenton"	"New Jersey"	"US"
"Saint Francis Medical Center School of Nursing"	"Trenton"	"New Jersey"	"US"
"Thomas Edison State College"	"Trenton"	"New Jersey"	"US"
"Kean University"	"Union"	"New Jersey"	"US"
"Cumberland County College"	"Vineland"	"New Jersey"	"US"
"Harris School of Business"	"Voorhees"	"New Jersey"	"US"
"Rizzieri School of the Healing Arts"	"Voorhees"	"New Jersey"	"US"
"The Village School for Children "	"Waldick"	"New Jersey"	"US"
"Warren County Community College"	"Washington"	"New Jersey"	"US"
"Allied Medical and Technical Institute"	"Wayne"	"New Jersey"	"US"
"Berdan Institute"	"Wayne"	"New Jersey"	"US"
"William Paterson University"	"Wayne"	"New Jersey"	"US"
"Monmouth University"	"West Long Branch"	"New Jersey"	"US"
"Uceda School of West New York"	"West New York"	"New Jersey"	"US"
"Trenton Psychiatric Hospital"	"West Trenton"	"New Jersey"	"US"
"Mercer County Community College"	"West Windsor"	"New Jersey"	"US"
"Burlington County Institute of Technology"	"Westampton"	"New Jersey"	"US"
"Pascack Valley Hospital"	"Westwood"	"New Jersey"	"US"
"SOUTHERN NEW JERSEY TECHNICAL SCHOOL"	"WOODBURY"	"New Jersey"	"US"
"Pillar College"	"Zarephath"	"New Jersey"	"US"
"New Mexico State University"	"Alamogordo"	"New Mexico"	"US"
"Albuquerque Job Corps Center"	"Albuqueque"	"New Mexico"	"US"
"Albuquerque Barber College"	"Albuquerque"	"New Mexico"	"US"
"Albuquerque Public Schools"	"Albuquerque"	"New Mexico"	"US"
"Central New Mexico Community College"	"Albuquerque"	"New Mexico"	"US"
"Crystal Mountain School of Therapeutic Massage"	"Albuquerque"	"New Mexico"	"US"
"Pima Medical Institute"	"Albuquerque"	"New Mexico"	"US"
"Southwest Acupuncture College"	"Albuquerque"	"New Mexico"	"US"
"Southwestern Indian Polytechnic Institute"	"Albuquerque"	"New Mexico"	"US"
"The Aveda Institute of New Mexico"	"Albuquerque"	"New Mexico"	"US"
"Toni & Guy Hairdressing Academy"	"Albuquerque"	"New Mexico"	"US"
"University of New Mexico"	"Albuquerque"	"New Mexico"	"US"
"New Mexico State University"	"Carlsbad"	"New Mexico"	"US"
"Clovis Community College"	"Clovis"	"New Mexico"	"US"
"New Mexico Center for Montessori Education"	"Corrales"	"New Mexico"	"US"
"Navajo Area Indian Health Service Crownpoint"	"Crownpoint"	"New Mexico"	"US"
"Navajo Technical University"	"Crownpoint"	"New Mexico"	"US"
"Northern New Mexico College"	"El Rito"	"New Mexico"	"US"
"San Juan College"	"Farmington"	"New Mexico"	"US"
"Gallup Indian Medical Center"	"Gallup"	"New Mexico"	"US"
"New Mexico Junior College"	"Hobbs"	"New Mexico"	"US"
"University of the Southwest"	"Hobbs"	"New Mexico"	"US"
"Dona Ana Branch Community College"	"Las Cruces"	"New Mexico"	"US"
"New Mexico State University"	"Las Cruces"	"New Mexico"	"US"
"New Mexico State University"	"Las Cruces"	"New Mexico"	"US"
"Luna Community College"	"Las Vegas"	"New Mexico"	"US"
"New Mexico Highlands University"	"Las Vegas"	"New Mexico"	"US"
"Eastern New Mexico University"	"Portales"	"New Mexico"	"US"
"Eastern New Mexico University"	"Roswell"	"New Mexico"	"US"
"New Mexico Military Institute"	"Roswell"	"New Mexico"	"US"
"Institute of American Indian and Alaska Native Culture and Arts Development"	"Santa Fe"	"New Mexico"	"US"
"International Institute of Chinese Medicine"	"Santa Fe"	"New Mexico"	"US"
"Santa Fe Community College"	"Santa Fe"	"New Mexico"	"US"
"Santa Fe University"	"Santa Fe"	"New Mexico"	"US"
"Southwest Acupuncture College"	"Santa Fe"	"New Mexico"	"US"
"Anamarc College"	"Santa Teresa"	"New Mexico"	"US"
"Northern Navajo Medical Center Shiprock"	"Shiprock"	"New Mexico"	"US"
"Western New Mexico University"	"Silver City"	"New Mexico"	"US"
"New Mexico Institute of Mining and Technology"	"Socorro"	"New Mexico"	"US"
"International Schools"	"Sunland Park"	"New Mexico"	"US"
"National College of Midwifery"	"Taos"	"New Mexico"	"US"
"Mesalands Community College"	"Tucumcari"	"New Mexico"	"US"
"Zuni Comprehensive Community Health Center"	"Zuni"	"New Mexico"	"US"
"Albany College of Pharmacy"	"Albany"	"New York"	"US"
"Albany Law School"	"Albany"	"New York"	"US"
"Albany Medical College"	"Albany"	"New York"	"US"
"Albany Stratton VA Medical Center"	"Albany"	"New York"	"US"
"Austin's School of Spa Technology"	"Albany"	"New York"	"US"
"Center for Natural Wellness School"	"Albany"	"New York"	"US"
"Excelsior College"	"Albany"	"New York"	"US"
"Maria College"	"Albany"	"New York"	"US"
"Memorial Hospital School of Nursing"	"Albany"	"New York"	"US"
"Mildred Elley"	"Albany"	"New York"	"US"
"New York State Department of Health"	"Albany"	"New York"	"US"
"Sage College of Albany"	"Albany"	"New York"	"US"
"State University of New York"	"Albany"	"New York"	"US"
"The College of Saint Rose"	"Albany"	"New York"	"US"
"The New School of Radio and Television"	"Albany"	"New York"	"US"
"LIC"	"Albertson"	"New York"	"US"
"Alfred University"	"Alfred"	"New York"	"US"
"State University of New York"	"Alfred"	"New York"	"US"
"Daemen College"	"Amherst"	"New York"	"US"
"Island Drafting and Technical Institute"	"Amityville"	"New York"	"US"
"Bard College"	"Annandale-On-Hudson"	"New York"	"US"
"Cayuga County Community College"	"Auburn"	"New York"	"US"
"Wells College"	"Aurora"	"New York"	"US"
"Unification Theological Seminary"	"Barrytown"	"New York"	"US"
"Genesee Community College"	"Batavia"	"New York"	"US"
"Genesee Valley BOCES Batavia Campus"	"Batavia"	"New York"	"US"
"New York City Children's Center"	"Bellerose"	"New York"	"US"
"Briarcliffe College"	"Bethpage"	"New York"	"US"
"State University of New York"	"Binghamton"	"New York"	"US"
"State University of New York"	"Brockport"	"New York"	"US"
"Albert Einstein College of Medicine"	"Bronx"	"New York"	"US"
"Bronx Lebanon Hospital Center"	"Bronx"	"New York"	"US"
"Calvary Hospital"	"Bronx"	"New York"	"US"
"College of Mount Saint Vincent"	"Bronx"	"New York"	"US"
"Fordham University"	"Bronx"	"New York"	"US"
"Lincoln Medical and Mental Health Center"	"Bronx"	"New York"	"US"
"Monroe College"	"Bronx"	"New York"	"US"
"St. Barnabas Hospital"	"Bronx"	"New York"	"US"
"State University of New York"	"Bronx"	"New York"	"US"
"Sarah Lawrence College"	"Bronxville"	"New York"	"US"
"ASA Institute of Business and Computer Technology"	"Brooklyn"	"New York"	"US"
"Associated Beth Rivkah Schools"	"Brooklyn"	"New York"	"US"
"Bell Language School"	"Brooklyn"	"New York"	"US"
"Bet Medrash Gadol Ateret Torah"	"Brooklyn"	"New York"	"US"
"Beth Hamedrash Shaarei Yosher Institute"	"Brooklyn"	"New York"	"US"
"Beth HaTalmud Rabbinical College"	"Brooklyn"	"New York"	"US"
"Brookdale Hospital Medical Center"	"Brooklyn"	"New York"	"US"
"Brookdale University Hospital and Medical Center"	"Brooklyn"	"New York"	"US"
"Brooklyn Hospital Center"	"Brooklyn"	"New York"	"US"
"Brooklyn Institute of Business Technology"	"Brooklyn"	"New York"	"US"
"Brooklyn Law School"	"Brooklyn"	"New York"	"US"
"Central Yeshiva Beth Joseph"	"Brooklyn"	"New York"	"US"
"Central Yeshiva Tomchei Tmimim Lubavitz"	"Brooklyn"	"New York"	"US"
"Charles Stuart School"	"Brooklyn"	"New York"	"US"
"Cope Institute"	"Brooklyn"	"New York"	"US"
"Darkei Noam Rabbinical College"	"Brooklyn"	"New York"	"US"
"East New York Diagnostic & Treatment Center Residency in Family Practice"	"Brooklyn"	"New York"	"US"
"EDP School of Computer Programming"	"Brooklyn"	"New York"	"US"
"Huaqiao Yihu Institute"	"Brooklyn"	"New York"	"US"
"Institute of Design and Construction"	"Brooklyn"	"New York"	"US"
"Interfaith Medical Center"	"Brooklyn"	"New York"	"US"
"Kehilath Yakov Rabbinical Seminary"	"Brooklyn"	"New York"	"US"
"Kings County Hospital Center"	"Brooklyn"	"New York"	"US"
"Lutheran Medical Center Department of Dental Service"	"Brooklyn"	"New York"	"US"
"Machzikei Hadath Rabbinical College"	"Brooklyn"	"New York"	"US"
"Maimonides Medical Center"	"Brooklyn"	"New York"	"US"
"Manhattan School of Computer Technology"	"Brooklyn"	"New York"	"US"
"Merkaz Bnos"	"Brooklyn"	"New York"	"US"
"Merkaz Bnos High School & Vocational Educational School"	"Brooklyn"	"New York"	"US"
"Mesivta of Eastern Parkway Rabbinical Seminary"	"Brooklyn"	"New York"	"US"
"Mesivta Torah Vodaath Rabbinical Seminary"	"Brooklyn"	"New York"	"US"
"Mirrer Yeshiva Central Institute"	"Brooklyn"	"New York"	"US"
"New York Methodist Hospital"	"Brooklyn"	"New York"	"US"
"New York Methodist Hospital Allied Health Education"	"Brooklyn"	"New York"	"US"
"Polytechnic Institute of New York University"	"Brooklyn"	"New York"	"US"
"Rabbinical Academy Mesivta Rabbi Chaim Berlin"	"Brooklyn"	"New York"	"US"
"Rabbinical College Bobover Yeshiva Bnei Zion"	"Brooklyn"	"New York"	"US"
"Rabbinical College Ch'san Sofer"	"Brooklyn"	"New York"	"US"
"Rabbinical College of Ohr Shimon Yisroel"	"Brooklyn"	"New York"	"US"
"Rabbinical College Ohr Yisroel"	"Brooklyn"	"New York"	"US"
"Rabbinical Seminary M'kor Chaim"	"Brooklyn"	"New York"	"US"
"Rabbinical Seminary of Adas Yereim"	"Brooklyn"	"New York"	"US"
"Saint Joseph's College"	"Brooklyn"	"New York"	"US"
